id,predictions
349,4.400000095367432
350,2.799999952316284
351,1.7999999523162842
352,2.799999952316284
353,4.599999904632568
354,0.0
355,0.800000011920929
356,2.0
357,3.799999952316284
358,4.800000190734863
359,0.6000000238418579
360,1.0
361,0.0
362,2.799999952316284
363,4.75
364,4.0
365,0.800000011920929
366,3.400000095367432
367,4.800000190734863
368,4.599999904632568
369,1.399999976158142
370,3.0
371,0.4000000059604645
372,0.0
373,1.7999999523162842
374,0.0
375,4.800000190734863
376,1.2000000476837158
377,5.0
378,1.2000000476837158
379,0.6000000238418579
380,2.400000095367432
381,3.5
382,3.0
383,2.5999999046325684
384,0.4000000059604645
385,3.400000095367432
386,0.0
387,0.1669999957084655
388,1.0
389,3.400000095367432
390,5.0
391,1.399999976158142
392,2.615000009536743
393,0.800000011920929
394,3.0
395,4.199999809265137
396,2.400000095367432
397,3.0
398,3.200000047683716
399,0.0
400,1.2000000476837158
401,1.0
402,3.0
403,0.6000000238418579
404,2.200000047683716
405,0.800000011920929
406,4.599999904632568
407,1.399999976158142
408,2.200000047683716
409,1.399999976158142
410,3.200000047683716
411,2.799999952316284
412,4.199999809265137
413,1.0
414,4.75
415,4.599999904632568
416,4.0
417,0.0
418,3.0
419,1.399999976158142
420,3.0
421,3.400000095367432
422,0.0
423,4.0
424,2.5999999046325684
425,4.199999809265137
426,0.2000000029802322
427,3.200000047683716
428,3.0
429,1.7999999523162842
430,0.2000000029802322
431,4.599999904632568
432,2.0
433,4.599999904632568
434,1.5
435,4.0
436,3.5999999046325684
437,0.800000011920929
438,0.800000011920929
439,3.0
440,3.5999999046325684
441,3.75
442,3.670000076293945
443,1.7999999523162842
444,1.399999976158142
445,1.7999999523162842
446,1.399999976158142
447,4.0
448,2.5999999046325684
449,2.0
450,4.0
451,2.0
452,2.5999999046325684
453,0.2000000029802322
454,1.7999999523162842
455,3.5999999046325684
456,1.399999976158142
457,0.0
458,2.0
459,1.0
460,5.0
461,4.0
462,1.2000000476837158
463,3.200000047683716
464,4.400000095367432
465,0.4000000059604645
466,1.399999976158142
467,4.0
468,1.600000023841858
469,1.600000023841858
470,5.0
471,5.0
472,3.799999952316284
473,4.400000095367432
474,2.200000047683716
475,4.599999904632568
476,2.5999999046325684
477,4.0
478,0.2000000029802322
479,0.4000000059604645
480,2.400000095367432
481,3.0
482,3.400000095367432
483,1.0
484,5.0
485,2.799999952316284
486,2.0
487,1.399999976158142
488,2.799999952316284
489,2.200000047683716
490,2.375
491,0.0
492,5.0
493,3.25
494,0.0
495,1.2000000476837158
496,1.399999976158142
497,1.0
498,2.200000047683716
499,3.5999999046325684
500,1.0
501,4.599999904632568
502,4.599999904632568
503,0.2000000029802322
504,2.200000047683716
505,3.0
506,0.0
507,3.400000095367432
508,3.0
509,4.199999809265137
510,4.800000190734863
511,3.400000095367432
512,0.4000000059604645
513,0.2000000029802322
514,3.0
515,2.0
516,4.0
517,0.800000011920929
518,5.0
519,2.75
520,0.2000000029802322
521,4.400000095367432
522,1.0
523,2.200000047683716
524,4.0
525,3.75
526,0.4000000059604645
527,1.0
528,2.0
529,4.0
530,2.0
531,4.0
532,2.200000047683716
533,3.400000095367432
534,3.200000047683716
535,0.6000000238418579
536,3.799999952316284
537,1.0
538,1.7999999523162842
539,2.799999952316284
540,3.75
541,4.0
542,3.799999952316284
543,1.3329999446868896
544,1.399999976158142
545,3.200000047683716
546,0.0
547,3.799999952316284
548,0.0
549,2.25
550,2.200000047683716
551,3.0
552,1.75
553,3.0
554,3.200000047683716
555,2.799999952316284
556,4.0
557,3.5999999046325684
558,2.75
559,3.200000047683716
560,0.6000000238418579
561,4.400000095367432
562,0.0
563,5.0
564,3.0
565,1.399999976158142
566,0.0
567,1.600000023841858
568,3.0
569,2.799999952316284
570,2.200000047683716
571,4.0
572,2.25
573,1.75
574,1.600000023841858
575,4.400000095367432
576,2.200000047683716
577,2.799999952316284
578,3.5999999046325684
579,3.0
580,4.199999809265137
581,0.5
582,2.0
583,1.2000000476837158
584,4.0
585,2.799999952316284
586,3.5999999046325684
587,3.400000095367432
588,4.199999809265137
589,0.0
590,1.7999999523162842
591,2.5999999046325684
592,0.4000000059604645
593,4.800000190734863
594,5.0
595,3.799999952316284
596,0.2000000029802322
597,1.25
598,2.5999999046325684
599,3.400000095367432
600,1.0
601,1.7999999523162842
602,2.75
603,4.25
604,1.600000023841858
605,0.0
606,0.0
607,3.799999952316284
608,0.0
609,2.200000047683716
610,3.0
611,5.0
612,0.4000000059604645
613,0.0
614,4.599999904632568
615,1.399999976158142
616,3.799999952316284
617,2.0
618,4.0
619,3.200000047683716
620,2.400000095367432
621,2.5999999046325684
622,4.199999809265137
623,0.0
624,4.599999904632568
625,3.25
626,2.200000047683716
627,0.5
628,3.5999999046325684
629,4.599999904632568
630,0.2000000029802322
631,0.0
632,0.4000000059604645
633,3.0
634,4.25
635,3.0
636,1.399999976158142
637,3.799999952316284
638,3.5999999046325684
639,2.0
640,3.5999999046325684
641,3.5999999046325684
642,4.0
643,2.799999952316284
644,4.0
645,1.0
646,0.6000000238418579
647,2.200000047683716
648,2.0
649,3.5999999046325684
650,3.5999999046325684
651,4.0
652,3.5999999046325684
653,3.400000095367432
654,3.5
655,3.200000047683716
656,2.5999999046325684
657,0.4000000059604645
658,4.0
659,3.5
660,2.25
661,2.9170000553131104
662,2.5999999046325684
663,2.5999999046325684
664,0.0
665,1.5
666,4.800000190734863
667,2.5999999046325684
668,3.5999999046325684
669,4.599999904632568
670,3.5
671,4.0
672,5.0
673,5.0
674,3.400000095367432
675,5.0
676,4.800000190734863
677,0.800000011920929
678,0.0
679,1.600000023841858
680,4.800000190734863
681,3.0
682,4.400000095367432
683,3.0
684,5.0
685,3.25
686,3.200000047683716
687,3.0
688,4.25
689,3.200000047683716
690,3.0
691,0.4000000059604645
692,3.5999999046325684
693,3.5999999046325684
694,0.4000000059604645
695,0.25
696,2.75
697,0.0
698,0.75
699,3.75
700,4.800000190734863
701,1.7999999523162842
702,4.400000095367432
703,2.5999999046325684
704,2.0
705,2.400000095367432
706,4.599999904632568
707,2.400000095367432
708,3.5999999046325684
709,2.200000047683716
710,1.7999999523162842
711,0.0
712,3.25
713,3.799999952316284
714,2.5999999046325684
715,3.200000047683716
716,3.0
717,3.0
718,0.25
719,2.0
720,2.5999999046325684
721,4.25
722,3.0
723,2.400000095367432
724,2.0
725,0.0
726,1.0
727,1.7999999523162842
728,4.599999904632568
729,3.200000047683716
730,4.599999904632568
731,3.200000047683716
732,4.0
733,2.75
734,5.0
735,0.6000000238418579
736,3.0
737,2.799999952316284
738,4.599999904632568
739,2.75
740,3.5999999046325684
741,4.400000095367432
742,2.0
743,3.5999999046325684
744,2.5999999046325684
745,3.5999999046325684
746,3.400000095367432
747,3.75
748,4.199999809265137
749,0.0
750,3.25
751,5.0
752,3.0
753,3.200000047683716
754,3.799999952316284
755,2.5
756,0.3330000042915344
757,1.2000000476837158
758,0.0
759,3.200000047683716
760,4.400000095367432
761,1.25
762,3.799999952316284
763,3.400000095367432
764,2.200000047683716
765,1.2000000476837158
766,2.0
767,4.199999809265137
768,3.5999999046325684
769,1.0
770,3.200000047683716
771,2.0
772,4.199999809265137
773,4.0
774,4.25
775,3.0
776,4.0
777,3.0
778,4.0
779,1.0
780,5.0
781,3.0
782,3.5
783,0.0
784,1.5
785,3.5
786,3.5999999046325684
787,1.399999976158142
788,1.2000000476837158
789,4.0
790,3.799999952316284
791,1.7999999523162842
792,0.0
793,4.199999809265137
794,1.7999999523162842
795,4.75
796,3.200000047683716
797,1.5
798,2.200000047683716
799,4.800000190734863
800,2.3329999446868896
801,0.5
802,3.0
803,2.0
804,1.0
805,4.0
806,3.5999999046325684
807,2.799999952316284
808,4.800000190734863
809,3.3329999446868896
810,4.400000095367432
811,4.599999904632568
812,4.800000190734863
813,2.0
814,0.800000011920929
815,0.0
816,2.799999952316284
817,3.799999952316284
818,3.400000095367432
819,4.400000095367432
820,4.25
821,3.066999912261963
822,0.6000000238418579
823,3.799999952316284
824,1.7999999523162842
825,0.0
826,0.4000000059604645
827,3.400000095367432
828,1.0
829,5.0
830,2.75
831,2.799999952316284
832,2.200000047683716
833,3.0
834,2.75
835,1.600000023841858
836,2.0
837,3.799999952316284
838,0.0
839,3.0
840,1.0
841,2.200000047683716
842,2.0
843,0.0
844,0.800000011920929
845,3.400000095367432
846,1.0
847,1.25
848,2.799999952316284
849,2.200000047683716
850,3.5999999046325684
851,4.0
852,0.0
853,3.400000095367432
854,3.0
855,4.599999904632568
856,3.200000047683716
857,3.799999952316284
858,1.0
859,1.2000000476837158
860,3.400000095367432
861,1.399999976158142
862,0.6000000238418579
863,3.0
864,4.800000190734863
865,3.799999952316284
866,4.400000095367432
867,1.0
868,1.0
869,3.5999999046325684
870,1.0
871,0.0
872,0.800000011920929
873,1.2000000476837158
874,4.0
875,1.7999999523162842
876,2.5999999046325684
877,4.0
878,3.200000047683716
879,2.400000095367432
880,2.0
881,1.0
882,3.200000047683716
883,3.75
884,1.600000023841858
885,1.7999999523162842
886,4.199999809265137
887,1.2000000476837158
888,5.0
889,2.3329999446868896
890,4.0
891,1.2000000476837158
892,2.799999952316284
893,2.5
894,2.0
895,4.599999904632568
896,3.0
897,3.25
898,1.399999976158142
899,0.0
900,3.0
901,0.800000011920929
902,1.0
903,3.0
904,2.799999952316284
905,3.799999952316284
906,0.800000011920929
907,3.25
908,1.399999976158142
909,1.75
910,2.5999999046325684
911,2.5
912,0.2000000029802322
913,3.799999952316284
914,4.0
915,0.4000000059604645
916,3.400000095367432
917,4.199999809265137
918,5.0
919,3.400000095367432
920,3.3329999446868896
921,5.0
922,0.0
923,1.3329999446868896
924,3.0
925,2.5
926,3.25
927,2.0
928,0.2000000029802322
929,1.7999999523162842
930,3.799999952316284
931,2.0
932,4.400000095367432
933,1.0
934,1.75
935,0.4000000059604645
936,0.5
937,4.800000190734863
938,2.200000047683716
939,3.0
940,3.5999999046325684
941,3.200000047683716
942,3.5999999046325684
943,0.0
944,2.75
945,1.2000000476837158
946,3.799999952316284
947,3.0
948,3.200000047683716
949,2.0
950,2.799999952316284
951,2.3299999237060547
952,2.200000047683716
953,0.0
954,4.400000095367432
955,1.399999976158142
956,0.0
957,1.2000000476837158
958,4.400000095367432
959,0.6000000238418579
960,4.599999904632568
961,0.2000000029802322
962,0.4000000059604645
963,3.400000095367432
964,0.0
965,3.5999999046325684
966,2.400000095367432
967,5.0
968,0.25
969,1.399999976158142
970,3.0
971,4.0
972,2.0
973,2.0
974,4.0
975,3.799999952316284
976,2.799999952316284
977,3.75
978,1.0
979,3.400000095367432
980,1.0
981,0.0
982,1.600000023841858
983,0.75
984,2.799999952316284
985,1.7999999523162842
986,3.799999952316284
987,0.6000000238418579
988,1.25
989,3.200000047683716
990,3.5999999046325684
991,2.3299999237060547
992,1.7999999523162842
993,3.799999952316284
994,0.6000000238418579
995,3.5
996,3.400000095367432
997,2.0
998,4.199999809265137
999,0.0
1000,4.0
1001,0.4000000059604645
1002,4.400000095367432
1003,3.5999999046325684
1004,3.25
1005,3.799999952316284
1006,0.5
1007,2.799999952316284
1008,1.0
1009,1.7999999523162842
1010,4.400000095367432
1011,1.600000023841858
1012,3.400000095367432
1013,4.599999904632568
1014,1.399999976158142
1015,1.75
1016,1.2000000476837158
1017,2.200000047683716
1018,0.0
1019,2.0
1020,1.5
1021,2.5999999046325684
1022,0.4000000059604645
1023,0.0
1024,0.0
1025,1.0
1026,1.0
1027,1.7999999523162842
1028,3.400000095367432
1029,4.0
1030,0.2000000029802322
1031,4.0
1032,3.400000095367432
1033,1.399999976158142
1034,3.200000047683716
1035,5.0
1036,4.0
1037,4.199999809265137
1038,0.0
1039,0.4000000059604645
1040,2.5999999046325684
1041,3.400000095367432
1042,4.0
1043,3.25
1044,5.0
1045,1.399999976158142
1046,0.800000011920929
1047,4.0
1048,2.200000047683716
1049,4.199999809265137
1050,2.400000095367432
1051,3.444000005722046
1052,4.199999809265137
1053,3.400000095367432
1054,4.199999809265137
1055,1.0
1056,3.400000095367432
1057,0.800000011920929
1058,5.0
1059,2.5999999046325684
1060,3.799999952316284
1061,3.75
1062,4.599999904632568
1063,3.200000047683716
1064,2.200000047683716
1065,4.800000190734863
1066,0.0
1067,2.5999999046325684
1068,2.400000095367432
1069,4.0
1070,0.800000011920929
1071,3.400000095367432
1072,5.0
1073,3.5999999046325684
1074,1.75
1075,3.5999999046325684
1076,2.799999952316284
1077,0.777999997138977
1078,4.0
1079,0.1000000014901161
1080,2.400000095367432
1081,0.6000000238418579
1082,2.5
1083,1.7999999523162842
1084,1.7999999523162842
1085,2.200000047683716
1086,4.0
1087,1.0
1088,2.0
1089,1.600000023841858
1090,2.75
1091,0.0
1092,0.2000000029802322
1093,4.199999809265137
1094,1.0
1095,1.399999976158142
1096,3.5999999046325684
1097,0.0
1098,3.0
1099,0.800000011920929
1100,1.0
1101,2.5999999046325684
1102,4.0
1103,3.0
1104,3.3329999446868896
1105,3.799999952316284
1106,1.2000000476837158
1107,5.0
1108,3.400000095367432
1109,4.0
1110,0.800000011920929
1111,4.400000095367432
1112,3.5999999046325684
1113,3.799999952316284
1114,0.800000011920929
1115,2.0
1116,3.400000095367432
1117,4.400000095367432
1118,0.0
1119,4.800000190734863
1120,1.600000023841858
1121,3.0
1122,5.0
1123,4.5
1124,4.0
1125,3.799999952316284
1126,1.0
1127,1.0
1128,0.0
1129,3.200000047683716
1130,4.75
1131,4.0
1132,4.75
1133,3.5999999046325684
1134,4.0
1135,0.6000000238418579
1136,1.600000023841858
1137,2.0
1138,4.199999809265137
1139,4.0
1140,3.75
1141,3.400000095367432
1142,5.0
1143,2.0
1144,0.0
1145,0.0
1146,3.0
1147,0.800000011920929
1148,0.800000011920929
1149,4.0
1150,3.799999952316284
1151,0.4000000059604645
1152,3.400000095367432
1153,3.5999999046325684
1154,1.2000000476837158
1155,0.75
1156,2.400000095367432
1157,2.200000047683716
1158,3.5999999046325684
1159,3.0
1160,3.0
1161,0.0
1162,4.0
1163,4.25
1164,3.200000047683716
1165,1.0
1166,0.800000011920929
1167,3.5999999046325684
1168,3.25
1169,3.200000047683716
1170,4.400000095367432
1171,3.400000095367432
1172,2.25
1173,2.200000047683716
1174,3.0
1175,2.5999999046325684
1176,3.5999999046325684
1177,1.7999999523162842
1178,4.400000095367432
1179,0.0
1180,3.200000047683716
1181,0.4000000059604645
1182,3.0
1183,2.400000095367432
1184,1.0
1185,2.0
1186,0.0
1187,4.199999809265137
1188,0.800000011920929
1189,4.599999904632568
1190,0.0
1191,0.0
1192,0.800000011920929
1193,2.5999999046325684
1194,0.0
1195,3.799999952316284
1196,3.200000047683716
1197,0.800000011920929
1198,2.5999999046325684
1199,1.2000000476837158
1200,4.0
1201,5.0
1202,3.799999952316284
1203,3.400000095367432
1204,4.599999904632568
1205,3.200000047683716
1206,3.25
1207,3.400000095367432
